Message,Label
Send Detergent and Coke 2L to Park View by evening.,Ordering
please send 2 shampoo to huda colony.,Inquiry
need potatoes and butter at cross road fast.,Ordering
do 1kg aata and 500g detergent urgently.,Logistics
Please send 2 Pulses to Huda Colony.,Ordering
need honey and eggs at building 7 fast.,Complaint
Need Honey and Detergent at Pocket B fast.,Ordering
do 1kg Shampoo and 500g Milk urgently.,Ordering
I ordered Rice but you sent Pulses instead. Please check.,Inquiry
is there a fresh stock of sugar?,Ordering
is there a fresh stock of rice?,Logistics
Items are missing from my bag. Rice nahi hai isme.,Inquiry
"biscuits kharab nikla, replace karo.",Ordering
send detergent and coke 2l to market area by evening.,Ordering
"ORDER FOR BUILDING 7: DETERGENT, SUGAR, AND SUGAR.",Inquiry
do 1kg Sugar and 500g Aata urgently.,Ordering
Biscuits hai kya? 2 packet bhej do.,Inquiry
the rice is leaking.,Inquiry
items are missing from my bag. butter nahi hai isme.,Ordering
Eggs hai kya? 2 packet bhej do.,Complaint
bhaiya salt pack kardo.,Inquiry
Items are missing from my bag. Aata nahi hai isme.,Logistics
I ORDERED PANEER BUT YOU SENT PANEER INSTEAD. PLEASE CHECK.,Ordering
can you send some photos of the new soap stock?,Ordering
Send Biscuits and Eggs to Civil Lines by evening.,Ordering
send coffee and shampoo to park view by evening.,Ordering
The Sugar is leaking.,Complaint
Please send 2 Detergent to Huda Colony.,Ordering
please send 2 soap to metro station.,Ordering
ek packet maggi bhej do ghar pe.,Ordering
do you have maggi brand or local one?,Ordering
I ordered Oil but you sent Rice instead. Please check.,Complaint
Please send 2 Aata to Cross Road.,Logistics
Items are missing from my bag. Coke 2L nahi hai isme.,Complaint
I ordered Curd but you sent Coke 2L instead. Please check.,Ordering
I ORDERED AATA BUT YOU SENT MILK INSTEAD. PLEASE CHECK.,Logistics
SEND SHAMPOO AND BISCUITS TO PARK VIEW BY EVENING.,Ordering
"Order for Lane 4: Soap, Rice, and sugar.",Ordering
Soap ka price kya hai?,Ordering
do 1kg potatoes and 500g milk urgently.,Complaint
"Order for Metro Station: Bread, Shampoo, and sugar.",Ordering
"Order for Tower A: Eggs, Bread, and sugar.",Inquiry
"order for flat 102: maggi, aata, and sugar.",Ordering
Please send 2 Aata to Tower A.,Complaint
do 1kg Paneer and 500g Honey urgently.,Ordering
"MUJHE RICE CHAHIYE, KITNE KA HAI?",Ordering
Need Milk and Bread at Flat 102 fast.,Complaint
"check if Salt is in stock, need 3 pieces.",Logistics
DO YOU HAVE COKE 2L BRAND OR LOCAL ONE?,Logistics
need pulses and coke 2l at flat 102 fast.,Complaint
Items are missing from my bag. Eggs nahi hai isme.,Logistics
I ordered Coke 2L but you sent Aata instead. Please check.,Complaint
Please send 2 Coke 2L to Sector 15.,Ordering
"ORDER FOR POCKET B: DETERGENT, SHAMPOO, AND SUGAR.",Logistics
CURD KA PRICE KYA HAI?,Ordering
do 1kg Potatoes and 500g Eggs urgently.,Ordering
"check if Eggs is in stock, need 3 pieces.",Ordering
Detergent hai kya? 2 packet bhej do.,Complaint
Please send 2 Oil to Civil Lines.,Ordering
WORST SERVICE EVER FOR RICE.,Inquiry
Please send 2 Curd to Pocket B.,Ordering
Is there a fresh stock of Detergent?,Inquiry
do 1kg Bread and 500g Shampoo urgently.,Ordering
"Order for Pocket B: Paneer, Salt, and sugar.",Logistics
I ordered Coffee but you sent Oil instead. Please check.,Ordering
do 1kg Tea and 500g Butter urgently.,Inquiry
i ordered coke 2l but you sent pulses instead. please check.,Ordering
Need Soap and Shampoo at Green Apartments fast.,Complaint
PLEASE SEND 2 DETERGENT TO POCKET B.,Inquiry
I ordered Pulses but you sent Eggs instead. Please check.,Ordering
"order for market area: aata, honey, and sugar.",Ordering
"Mujhe Bread chahiye, kitne ka hai?",Inquiry
Please send 2 Honey to Civil Lines.,Ordering
"Coke 2L kharab nikla, replace karo.",Inquiry
send coffee and shampoo to tower a by evening.,Inquiry
add one butter to my basket also.,Complaint
"order for pocket b: eggs, detergent, and sugar.",Ordering
do 1kg Bread and 500g Potatoes urgently.,Complaint
do 1kg eggs and 500g rice urgently.,Ordering
do 1kg Paneer and 500g Rice urgently.,Inquiry
coke 2l hai kya? 2 packet bhej do.,Complaint
"Order for Civil Lines: Coffee, Oil, and sugar.",Ordering
send aata and milk to main road shop by evening.,Ordering
I ordered Honey but you sent Tea instead. Please check.,Inquiry
Need Tea and Rice at Tower A fast.,Inquiry
Please send 2 Shampoo to Sector 15.,Ordering
Bhaiya Curd pack kardo.,Ordering
Please send 2 Honey to Flat 102.,Complaint
Need Rice and Oil at Flat 102 fast.,Logistics
"Order for Tower A: Eggs, Biscuits, and sugar.",Ordering
PLEASE SEND 2 SHAMPOO TO FLAT 102.,Ordering
Expired Salt bhej diya aapne.,Complaint
Send Potatoes and Curd to Near SBI Bank by evening.,Ordering
please send 2 shampoo to metro station.,Complaint
SEND PULSES AND MILK TO HUDA COLONY BY EVENING.,Ordering
need soap and detergent at pocket b fast.,Inquiry
need bread and coke 2l at near sbi bank fast.,Inquiry
Please send 2 Biscuits to Civil Lines.,Logistics
I ordered Tea but you sent Salt instead. Please check.,Ordering
items are missing from my bag. tea nahi hai isme.,Complaint
Need Pulses and Eggs at Green Apartments fast.,Complaint
do 1kg salt and 500g oil urgently.,Ordering
Send Bread and Milk to Building 7 by evening.,Ordering
can you send some photos of the new shampoo stock?,Ordering
I ordered Salt but you sent Biscuits instead. Please check.,Inquiry
do 1kg rice and 500g milk urgently.,Ordering
Please send 2 Bread to Lane 4.,Ordering
i ordered eggs but you sent detergent instead. please check.,Logistics
PLEASE SEND 2 OIL TO MARKET AREA.,Ordering
Need Tea and Aata at Flat 102 fast.,Ordering
"Order for Building 7: Pulses, Shampoo, and sugar.",Ordering
I ordered Bread but you sent Biscuits instead. Please check.,Ordering
"order for park view: maggi, milk, and sugar.",Complaint
Send Bread and Detergent to Market Area by evening.,Inquiry
"Order for Green Apartments: Biscuits, Biscuits, and sugar.",Ordering
the salt is leaking.,Complaint
Send Pulses and Eggs to Cross Road by evening.,Complaint
"Order for Civil Lines: Oil, Eggs, and sugar.",Ordering
send eggs and milk to pocket b by evening.,Ordering
Bhaiya Paneer pack kardo.,Inquiry
Need Salt and Milk at Pocket B fast.,Inquiry
"order for green apartments: honey, coffee, and sugar.",Complaint
Worst service ever for Tea.,Inquiry
Send Coffee and Sugar to Pocket B by evening.,Ordering
"I am not at home, please deliver at Building 7.",Inquiry
send pulses and pulses to market area by evening.,Complaint
do 1kg Biscuits and 500g Salt urgently.,Ordering
do 1kg Rice and 500g Shampoo urgently.,Ordering
Send Shampoo and Aata to Main Road Shop by evening.,Ordering
do 1kg tea and 500g tea urgently.,Ordering
please send 2 paneer to flat 102.,Ordering
Expired Tea bhej diya aapne.,Ordering
Send Coke 2L and Biscuits to Building 7 by evening.,Logistics
Can you send some photos of the new Biscuits stock?,Ordering
I ordered Rice but you sent Soap instead. Please check.,Ordering
BREAD KA PRICE KYA HAI?,Complaint
Send Salt and Pulses to Cross Road by evening.,Inquiry
Send Sugar and Milk to Park View by evening.,Inquiry
Need Maggi and Biscuits at Flat 102 fast.,Ordering
Is there a fresh stock of Coke 2L?,Ordering
send bread and maggi to pocket b by evening.,Complaint
"Order for Building 7: Eggs, Pulses, and sugar.",Ordering
can you send some photos of the new paneer stock?,Complaint
Send Eggs and Salt to Green Apartments by evening.,Ordering
Send Detergent and Maggi to Building 7 by evening.,Ordering
Do you have Shampoo in stock?,Ordering
please send 2 detergent to sector 15.,Ordering
do 1kg Coffee and 500g Salt urgently.,Complaint
"order for sector 15: coffee, eggs, and sugar.",Ordering
Need Potatoes and Paneer at Flat 102 fast.,Ordering
Send Soap and Soap to Flat 102 by evening.,Complaint
Need Detergent and Maggi at Civil Lines fast.,Inquiry
do 1kg Maggi and 500g Eggs urgently.,Ordering
I ordered Butter but you sent Tea instead. Please check.,Logistics
PLEASE SEND 2 HONEY TO MARKET AREA.,Ordering
"Butter kharab nikla, replace karo.",Ordering
need milk and milk at near sbi bank fast.,Ordering
Need Paneer and Eggs at Building 7 fast.,Ordering
Need Pulses and Rice at Tower A fast.,Inquiry
"Order for Building 7: Potatoes, Paneer, and sugar.",Ordering
send aata and bread to tower a by evening.,Ordering
"Order for Flat 102: Milk, Soap, and sugar.",Ordering
Expired Paneer bhej diya aapne.,Ordering
worst service ever for detergent.,Complaint
Butter ka price kya hai?,Inquiry
please send 2 rice to lane 4.,Inquiry
please send 2 curd to lane 4.,Complaint
"order for huda colony: detergent, paneer, and sugar.",Ordering
1 box Maggi deliver karwa do.,Ordering
Add one Potatoes to my basket also.,Ordering
"Order for Main Road Shop: Maggi, Tea, and sugar.",Complaint
do 1kg Oil and 500g Potatoes urgently.,Complaint
Send Butter and Potatoes to Green Apartments by evening.,Logistics
Send Sugar and Bread to Near SBI Bank by evening.,Ordering
Need Detergent and Tea at Tower A fast.,Logistics
Please send 2 Biscuits to Huda Colony.,Ordering
"Order for Civil Lines: Coffee, Potatoes, and sugar.",Ordering
DO 1KG SOAP AND 500G BREAD URGENTLY.,Inquiry
"order for building 7: tea, bread, and sugar.",Inquiry
DO 1KG BISCUITS AND 500G RICE URGENTLY.,Ordering
I ordered Biscuits but you sent Soap instead. Please check.,Ordering
please send 2 coffee to cross road.,Ordering
please send 2 pulses to pocket b.,Inquiry
Send Salt and Coke 2L to Pocket B by evening.,Logistics
I ordered Curd but you sent Aata instead. Please check.,Complaint
"Order for Huda Colony: Biscuits, Eggs, and sugar.",Ordering
Need Tea and Rice at Huda Colony fast.,Ordering
Worst service ever for Aata.,Inquiry
Send Soap and Bread to Market Area by evening.,Inquiry
Send Soap and Aata to Main Road Shop by evening.,Logistics
do 1kg Butter and 500g Curd urgently.,Ordering
please call before reaching civil lines.,Logistics
please send 2 milk to sector 15.,Complaint
NEED OIL AND BISCUITS AT SECTOR 15 FAST.,Inquiry
Need Tea and Rice at Civil Lines fast.,Complaint
PLEASE SEND 2 COFFEE TO FLAT 102.,Ordering
NEED BREAD AND BISCUITS AT POCKET B FAST.,Ordering
do 1kg Salt and 500g Eggs urgently.,Ordering
do 1kg butter and 500g honey urgently.,Complaint
Send Butter and Soap to Huda Colony by evening.,Complaint
do 1kg Soap and 500g Biscuits urgently.,Complaint
need butter and sugar at cross road fast.,Logistics
Send Potatoes and Detergent to Pocket B by evening.,Complaint
Send Maggi and Potatoes to Tower A by evening.,Ordering
Send Honey and Eggs to Building 7 by evening.,Inquiry
items are missing from my bag. honey nahi hai isme.,Complaint
Add one Biscuits to my basket also.,Ordering
do you have biscuits in stock?,Ordering
"Mujhe Salt chahiye, kitne ka hai?",Ordering
please send 2 honey to sector 15.,Ordering
Send Tea and Detergent to Metro Station by evening.,Complaint
Expired Biscuits bhej diya aapne.,Logistics
i ordered coke 2l but you sent salt instead. please check.,Ordering
please send 2 pulses to tower a.,Inquiry
I ordered Detergent but you sent Coke 2L instead. Please check.,Logistics
send paneer and eggs to pocket b by evening.,Ordering
"order for tower a: detergent, butter, and sugar.",Inquiry
Send Tea and Coke 2L to Main Road Shop by evening.,Inquiry
I ordered Tea but you sent Butter instead. Please check.,Ordering
send pulses and bread to metro station by evening.,Ordering
do 1kg paneer and 500g pulses urgently.,Ordering
I ordered Coffee but you sent Coffee instead. Please check.,Ordering
Send Detergent and Pulses to Lane 4 by evening.,Inquiry
Please send 2 Rice to Building 7.,Complaint
do 1kg Maggi and 500g Coke 2L urgently.,Ordering
Send Eggs and Tea to Tower A by evening.,Complaint
1 box Milk deliver karwa do.,Ordering
"order for civil lines: oil, tea, and sugar.",Inquiry
SEND SOAP AND CURD TO GREEN APARTMENTS BY EVENING.,Ordering
"order for huda colony: honey, rice, and sugar.",Inquiry
do 1kg Detergent and 500g Soap urgently.,Inquiry
need soap and aata at building 7 fast.,Inquiry
Need Maggi and Sugar at Tower A fast.,Complaint
Need Biscuits and Detergent at Main Road Shop fast.,Ordering
1 box pulses deliver karwa do.,Ordering
1 box Rice deliver karwa do.,Complaint
send coke 2l and tea to flat 102 by evening.,Logistics
I ordered Coffee but you sent Potatoes instead. Please check.,Ordering
i ordered tea but you sent honey instead. please check.,Ordering
"order for civil lines: detergent, bread, and sugar.",Ordering
"order for huda colony: detergent, curd, and sugar.",Ordering
"Sugar kharab nikla, replace karo.",Complaint
Need Coke 2L and Maggi at Pocket B fast.,Logistics
i ordered paneer but you sent coke 2l instead. please check.,Inquiry
i ordered curd but you sent bread instead. please check.,Logistics
"Order for Flat 102: Oil, Eggs, and sugar.",Ordering
Send Salt and Pulses to Huda Colony by evening.,Complaint
send milk and detergent to civil lines by evening.,Complaint
need bread and maggi at huda colony fast.,Ordering
send shampoo and tea to park view by evening.,Complaint
i ordered pulses but you sent bread instead. please check.,Complaint
Need Coffee and Honey at Main Road Shop fast.,Complaint
I ordered Oil but you sent Coke 2L instead. Please check.,Complaint
Please send 2 Oil to Flat 102.,Complaint
Please send 2 Eggs to Flat 102.,Ordering
do 1kg shampoo and 500g maggi urgently.,Ordering
do 1kg pulses and 500g bread urgently.,Ordering
Do you have Detergent in stock?,Ordering
do you have Shampoo brand or local one?,Ordering
do 1kg eggs and 500g butter urgently.,Ordering
do 1kg Bread and 500g Soap urgently.,Ordering
send butter and detergent to pocket b by evening.,Complaint
Send Pulses and Oil to Cross Road by evening.,Complaint
send aata and eggs to huda colony by evening.,Ordering
need detergent and coffee at green apartments fast.,Ordering
"Order for Civil Lines: Bread, Soap, and sugar.",Complaint
do 1kg paneer and 500g detergent urgently.,Logistics
i ordered maggi but you sent eggs instead. please check.,Inquiry
Need Sugar and Maggi at Civil Lines fast.,Ordering
PLEASE SEND 2 SOAP TO HUDA COLONY.,Ordering
NEED TEA AND AATA AT HUDA COLONY FAST.,Ordering
do 1kg Bread and 500g Eggs urgently.,Inquiry
do 1kg Biscuits and 500g Milk urgently.,Ordering
please send 2 tea to tower a.,Ordering
Please send 2 Sugar to Civil Lines.,Ordering
"Order for Pocket B: Biscuits, Potatoes, and sugar.",Ordering
Do you have Soap in stock?,Ordering
send milk and soap to lane 4 by evening.,Complaint
I ordered Eggs but you sent Butter instead. Please check.,Ordering
"Order for Green Apartments: Shampoo, Potatoes, and sugar.",Complaint
do you have Biscuits brand or local one?,Ordering
Please send 2 Maggi to Pocket B.,Inquiry
"Order for Civil Lines: Aata, Curd, and sugar.",Ordering
need paneer and bread at main road shop fast.,Complaint
Is there a fresh stock of Milk?,Ordering
NEED AATA AND SALT AT HUDA COLONY FAST.,Ordering
Need Coffee and Milk at Near SBI Bank fast.,Ordering
DO 1KG MILK AND 500G POTATOES URGENTLY.,Ordering
Send Butter and Coffee to Metro Station by evening.,Ordering
"mujhe paneer chahiye, kitne ka hai?",Ordering
need detergent and oil at lane 4 fast.,Complaint
do 1kg coke 2l and 500g coke 2l urgently.,Ordering
CHANGE ADDRESS TO TOWER A.,Complaint
do 1kg Detergent and 500g Detergent urgently.,Ordering
Please send 2 Eggs to Tower A.,Logistics
Need Aata and Aata at Near SBI Bank fast.,Ordering
do 1kg Biscuits and 500g Coke 2L urgently.,Ordering
I ordered Maggi but you sent Pulses instead. Please check.,Logistics
SEND EGGS AND OIL TO BUILDING 7 BY EVENING.,Ordering
send butter and pulses to park view by evening.,Ordering
Maggi hai kya? 2 packet bhej do.,Ordering
Change address to Metro Station.,Ordering
do 1kg milk and 500g milk urgently.,Complaint
Need Milk and Bread at Sector 15 fast.,Inquiry
i ordered shampoo but you sent detergent instead. please check.,Inquiry
ek packet butter bhej do ghar pe.,Inquiry
Need Sugar and Milk at Green Apartments fast.,Ordering
"Order for Metro Station: Butter, Pulses, and sugar.",Ordering
"ORDER FOR SECTOR 15: MILK, TEA, AND SUGAR.",Ordering
Ek packet Coke 2L bhej do ghar pe.,Complaint
Send Oil and Shampoo to Metro Station by evening.,Complaint
worst service ever for oil.,Ordering
change address to flat 102.,Complaint
do 1kg Aata and 500g Curd urgently.,Ordering
do 1kg Curd and 500g Rice urgently.,Ordering
I ordered Biscuits but you sent Bread instead. Please check.,Ordering
do 1kg Coke 2L and 500g Coffee urgently.,Ordering
send soap and potatoes to near sbi bank by evening.,Complaint
i ordered tea but you sent rice instead. please check.,Complaint
Need Curd and Eggs at Market Area fast.,Complaint
"Order for Flat 102: Honey, Eggs, and sugar.",Ordering
SEND PANEER AND POTATOES TO MAIN ROAD SHOP BY EVENING.,Ordering
NEED MILK AND PULSES AT METRO STATION FAST.,Ordering
I ordered Shampoo but you sent Tea instead. Please check.,Logistics
i ordered milk but you sent sugar instead. please check.,Ordering
send potatoes and maggi to lane 4 by evening.,Ordering
do you have Honey brand or local one?,Complaint
bhaiya eggs pack kardo.,Complaint
Need Coke 2L and Pulses at Sector 15 fast.,Complaint
need coke 2l and sugar at building 7 fast.,Inquiry
